Cephaelis gentryi
Cephaelis sppJatunsac1
Cephaelis tomentosa
Cephalanthus occidentalis
Cephalosphaera usambarensis
Cephalostachyum pergracile
Cephalostachyum perrieri
Cephalostachyum viguieri
Cephalotaxus koreana
Cerasus avium
Cerasus mahaleb
Cerasus maximowiczii
Cerasus tomentosa
Ceratonia silicua
Ceratonia siliqua
Ceratopetalum apetalum
Ceratopetalum succirubrum
Ceratophytum tetragonolobum
Ceratostemma sppJatunsac1
Cerbera dilatata
Cerbera floribunda
Cerbera manghas
Cerbera sppPacific1
Cerberiopsis candelabra
Cerberiopsis sppNewcaldo1
Cercidium praecox
Cercis canadensis
Cercis siliquastrum
Cercocarpus ledifolius
Cereus hildmannianus
Cereus jamacaru
Cereus peruvianus
Cereus sppBRi1
Cereus sppChaquima1
Cereus sppGaleraz1
Cereus sppRiachuel1
Cereus stenogonus
Cereus tacuaralensis
Ceriops tagal
Ceroxylon schultzei
Ceroxylon sppAchupall1
Ceroxylon sppAltosapa1
Ceroxylon sppCedral1
Ceroxylon sppCerroesp1
Ceroxylon sppChirinos1
Ceroxylon sppCutervo1
Ceroxylon sppUcumari1
Ceroxylon vogelianum
Cervantesia sppUcumari1
Cervantesia tomentosa
Cespedesia spathulata
Cespedezia macrophylla
Cespedezia spathulata
Cespedezia sppAnchicay1
Cespedezia sppMiazi1
Cestrum arborescens
Cestrum bracteatum
Cestrum diurnum
Cestrum intermedium
Cestrum latifolium
Cestrum laurifolium
Cestrum megalophyllum
Cestrum microcalyx
Cestrum racemosum
Cestrum salzmannii
Cestrum schlechtendalii
Cestrum silvaticum
Cestrum sppBRi1
Cestrum sppCalabate1
Cestrum sppCedral1
Cestrum sppCerroayp1
Cestrum sppCerroelp1
Cestrum sppColorado1
Cestrum sppCutervo1
Cestrum sppCuyas1
Cestrum sppFPnet1
Cestrum sppFincam1
Cestrum sppGT1
Cestrum sppLasjoyas1
Cestrum sppMiazi1
Cestrum sppRAINFOR1
Cestrum sppSabanaru1
Cestrum sppSabanaru2
Cestrum sppSietecue1
Cestrum sppUcumari1
Chadsia grevei
Chaenomeles sinensis
Chaetocarpus africanus
Chaetocarpus castanocarpus
Chaetocarpus echinocarpus
Chaetocarpus myrsinites
Chaetocarpus schomburgkianus
Chaetocarpus sppFPnet1
Chaetocarpus sppGF1
Chaetocarpus sppGF2
Chaetocarpus sppKhaoyai1
Chaetocarpus sppTEAM1
Chamaecrista adiantifolia
Chamaecrista apoucouita
Chamaecrista duartei
Chamaecrista sppRAINFOR1
Chamaecrista sppSCA1
Chamaecyparis lawsoniana
Chamaecyparis nootkatensis
Chamaecyparis obtusa
Chamaecyparis pisifera
Chamaecyparis thyoides
Chamaedorea allenii
Chamaedorea elatior
Chamaedorea fragrans
Chamaedorea linearis
Chamaedorea montana
Chamaedorea murriensis
Chamaedorea polyclada
Chamaedorea sppAltodemi1
Chamaedorea sppCedral1
Chamaedorea sppCerroelp1
Chamaedorea sppCerroelp2
Chamaedorea sppCerroolu1
Chamaedorea sppCerroolu2
Chamaedorea sppCueva1
Chamaedorea sppCuevas1
Chamaedorea sppLagenoa1
Chamaedorea sppLaplanad1
Chamaedorea sppTamblat21
Chamaedorea tepejilote
Chamaedorea wendlandiana
Chamaerops humilis
Chambeyronia macrocarpa
Chamissoa acuminata
Chamissoa altissima
Chamissoa sppAltodemi1
Chamissoa sppCedral1
Chamissoa sppCuangos1
Chamissoa sppGentry1
Chamissoa sppLoshaiti1
Chamissoa sppSantotom1
Champereia manillana
Chassalia ternifolia
Chaunochiton kappleri
Chaunochiton sppFPnet1
Chaunochiton sppRAINFOR1
Chaunochiton sppRanchoqu1
Cheiloclinium anomalum
Cheiloclinium cognatum
Cheiloclinium hippocrateoides
Cheiloclinium klugii
Cheiloclinium lineolatum
Cheiloclinium sppAraracua1
Cheiloclinium sppAraracua2
Cheiloclinium sppBanyong1
Cheiloclinium sppBilsa1
Cheiloclinium sppCampano1
Cheiloclinium sppDureno1
Cheiloclinium sppHumboldt1
Cheiloclinium sppLaraya1
Cheiloclinium sppMadidiri1
Cheiloclinium sppMiazi1
Cheiloclinium sppMurri1
Cheiloclinium sppRAINFOR1
Cheiloclinium sppRiomanso1
Cheiloclinium sppRiomanso2
Cheiloclinium sppShiringa1
Cheiloclinium sppShiringa2
Cheiloclinium sppTambo1
Cheirodendron forbesii
Cheirodendron trigynum
Chelonespermum majus
Chelyocarpus ulei
Chenopodium oahuense
Chidlowia sanguinea
Chidlowia sppSL1
Chilocarpus sppSakaerat1
Chimarrhis barbata
Chimarrhis cymosa
Chimarrhis duckeana
Chimarrhis gentryana
Chimarrhis glabriflora
Chimarrhis hookeri
Chimarrhis latifolia
Chimarrhis parviflora
Chimarrhis sppCarajas1
Chimarrhis sppCarara1
Chimarrhis sppFPnet1
Chimarrhis sppMishnfl1
Chimarrhis sppNangarit1
Chimarrhis sppPE1
Chimarrhis sppRAINFOR1
Chimarrhis sppRiotavar1
Chimarrhis sppTEAM1
Chimarrhis sppTEAM2
Chimarrhis turbinata
Chimarrhis williamsii
Chioanthus vitiensis
Chiococca alba
Chiococca sppCalima1
Chiococca sppVencer1
Chionanthus africanus
Chionanthus brachystachys
Chionanthus compactus
Chionanthus domingensis
Chionanthus dominguensis
Chionanthus elegans
Chionanthus filiformis
Chionanthus hahlii
Chionanthus implicatus
Chionanthus lucens
Chionanthus macrocarpus
Chionanthus mandioccanus
Chionanthus mannii
Chionanthus micranthus
Chionanthus mildbraedii
Chionanthus obtusifolius
Chionanthus pedunculatus
Chionanthus retusus
Chionanthus sppBRi1
Chionanthus sppBaitete1
Chionanthus sppGenting1
Chionanthus sppKhaoyai1
Chionanthus sppPerromue1
Chionanthus sppRAINFOR1
Chionanthus trichotomus
Chionanthus virginicus
Chione guatemalensis
Chione sylvicola
Chione venosa
Chiranthodendron pentadactylon
Chisocheton ceramicus
Chisocheton divergens
Chisocheton erythrocarpus
Chisocheton guarea
Chisocheton macrophyllus
Chisocheton patens
Chisocheton sppGentry1
Chisocheton sppPalanan1
Chisocheton sppPalanan2
Chisocheton sppTEAM1
Chisocheton sppVarirata1
Chisocheton tomentosus
Chlamydocola chlamydantha
Chlorocardium rodiei
Chlorocardium sppRAINFOR1
Chlorocardium sppTEAM1
Chlorocardium venenosum
Chlorophora excelsa
Chlorophora regia
Chlorophora sppEncanto1
Chlorophora sppIncahuar1
Chlorophora tinctoria
Choerospondias axillaris
Chomelia apodantha
Chomelia barbellata
Chomelia bella
Chomelia microloba
Chomelia obtusa
Chomelia panamensis
Chomelia paniculata
Chomelia pedunculosa
Chomelia pohliana
Chomelia polyantha
Chomelia spinosa
Chomelia sppBRi1
Chomelia sppCampinas1
Chomelia sppCandamo1
Chomelia sppCuruyuqr1
Chomelia sppCuruyuqr2
Chomelia sppEncanto1
Chomelia sppFPnet1
Chomelia sppLagenoa1
Chomelia sppMadidiri1
Chomelia sppProviden1
Chomelia sppQuiapaca1
Chomelia sppRAINFOR1
Chomelia sppTEAM1
Chomelia sppUchire1
Chomelia sppYanamtah1
Chomelia tenuiflora
Chondodendron sppPE1
Chondrodendron microphyllum
Chondrodendron sppJatunsac1
Chondrodendron tomentosum
Chondrostylis kunstleri
Chorisia insignis
Chorisia integrifolia
Chorisia speciosa
Chorisia sppEncanto1
Chorisia sppFPnet1
Chorisia sppMadidiri1
Chorisia sppRAINFOR1
Chorisia sppTEAM1
Chouxia sorindeioides
Christiana africana
Chromolucuma congestifolia
Chromolucuma sppRAINFOR1
Chrysobalanaceae sppGA1
Chrysobalanaceae sppGF1
Chrysobalanaceae sppGF2
Chrysobalanaceae sppGF3
Chrysobalanaceae sppSCA1
Chrysobalanaceae sppSCA2
Chrysobalanaceae sppSCA3
Chrysobalanus ellipticus
Chrysobalanus icaco
Chrysobalanus orbicularis
Chrysobalanus sppRAINFOR1
Chrysobalanus sppSCA1
Chrysochlamys allenii
Chrysochlamys colombiana
Chrysochlamys dependens
Chrysochlamys membranacea
Chrysochlamys nicaraguensis
Chrysochlamys silvicola
Chrysochlamys sppAntado1
Chrysochlamys sppAraracua1
Chrysochlamys sppBilsa1
Chrysochlamys sppCampano1
Chrysochlamys sppCandamo1
Chrysochlamys sppCandamo2
Chrysochlamys sppCedral1
Chrysochlamys sppCuangos1
Chrysochlamys sppCutervo1
Chrysochlamys sppDureno1
Chrysochlamys sppFPnet1
Chrysochlamys sppHachimal1
Chrysochlamys sppHuamani1
Chrysochlamys sppIncahuar1
Chrysochlamys sppMaquipuc1
Chrysochlamys sppMiazi1
Chrysochlamys sppMiazi2
Chrysochlamys sppMurri1
Chrysochlamys sppNangarit1
Chrysochlamys sppPE1
Chrysochlamys sppRAINFOR1
Chrysochlamys sppRiomanso1
Chrysochlamys sppShiringa1
Chrysochlamys sppTEAM1
Chrysochlamys sppTutunend1
Chrysochlamys sppVencer1
Chrysochlamys ulei
Chrysochlamys weberbaueri
Chrysolepis chrysophylla
Chrysophyllum  manaosense
Chrysophyllum africanum
Chrysophyllum albidum
Chrysophyllum amazonicum
Chrysophyllum argenteum
Chrysophyllum auratum
Chrysophyllum beguei
Chrysophyllum bequaertii
Chrysophyllum boivinianum
Chrysophyllum bombycinum
Chrysophyllum boukokoense
Chrysophyllum brenesii
Chrysophyllum cainito
Chrysophyllum caracasanum
Chrysophyllum colombianum
Chrysophyllum cuneifolium
Chrysophyllum cuspidatum
Chrysophyllum delevoyi
Chrysophyllum delphinense
Chrysophyllum flexuosum
Chrysophyllum giganteum
Chrysophyllum glomeruliflorum
Chrysophyllum gonocarpum
Chrysophyllum gorungosanum
Chrysophyllum guianense
Chrysophyllum hirsutum
Chrysophyllum inornatum
Chrysophyllum januariense
Chrysophyllum lacourtianum
Chrysophyllum lanceolatum
Chrysophyllum lucentifolium
Chrysophyllum manaosense
Chrysophyllum marginatum
Chrysophyllum mexicanum
Chrysophyllum oliviforme
Chrysophyllum ovale
Chrysophyllum panamense
Chrysophyllum pauciflorum
Chrysophyllum pentagonocarpum
Chrysophyllum perpulchrum
Chrysophyllum polystachyus
Chrysophyllum pomiferum
Chrysophyllum prieurii
Chrysophyllum pruniforme
Chrysophyllum sanguinolentum
Chrysophyllum sericeum
Chrysophyllum sparsiflorum
Chrysophyllum splendens
Chrysophyllum sppBRi1
Chrysophyllum sppBerbicer1
Chrysophyllum sppCamorin1
Chrysophyllum sppCamorin2
Chrysophyllum sppCarlosbo1
Chrysophyllum sppColorado1
Chrysophyllum sppColosoi1
Chrysophyllum sppFPnet1
Chrysophyllum sppGA1
Chrysophyllum sppGF1
Chrysophyllum sppGF2
Chrysophyllum sppGentry1
Chrysophyllum sppLoshaiti1
Chrysophyllum sppMadidiri1
Chrysophyllum sppMiazi1
Chrysophyllum sppPE1
Chrysophyllum sppRAINFOR1
Chrysophyllum sppRanchoqu1
Chrysophyllum sppSCA1
Chrysophyllum sppSL1
Chrysophyllum sppSLE1
Chrysophyllum sppTEAM1
Chrysophyllum sppTEAM2
Chrysophyllum sppTEAM3
Chrysophyllum sppTEAM4
Chrysophyllum sppTEAM5
Chrysophyllum sppTEAM6
Chrysophyllum sppVE1
Chrysophyllum sppVE2
Chrysophyllum sppVencer1
Chrysophyllum subnudum
Chrysophyllum taiense
Chrysophyllum ubanguiense
Chrysophyllum ucuquirana-branca
Chrysophyllum venezuelanense
Chrysophyllum viride
Chrysophyllum wilsonii
Chukrasia tabularis
Chukrasia velutina
Chusquea latifolia
Chusquea maclurei
Chusquea quila
Chusquea scandens
Chusquea sppCarpanta1
Chusquea sppCedral1
Chusquea sppCerroesp1
Chusquea sppCuangos1
Chusquea sppCuevas1
Chusquea sppCuyas1
Chusquea sppFincam1
Chusquea sppKennedy1
Chusquea sppSacram1
Chusquea sppSacram2
Chusquea sppUcumari1
Chusquea sppVarirata1
Chydenanthus excelsus
Chytranthus angustifolius
Chytranthus artroviridis
Chytranthus carneus
Chytranthus ferrugineus
Chytranthus gilletii
Chytranthus macrobotrys
Chytranthus setosus
Chytranthus sppBanyong1
Chytranthus sppBanyong2
Chytranthus sppCDi1
Chytranthus sppCM1
Chytranthus sppFPnet1
Chytranthus sppGA1
Chytranthus sppNdakani1
Chytranthus sppNdakani2
Chytranthus sppNdakanni1
Chytranthus sppNdakanni2
Chytranthus talbotii
Cibotium chamissoi
Cibotium glaucum
Cibotium menziesii
Ciconia alba
Ciligu sppCDi1
Cinchona calisaya
Cinchona hirsuta
Cinchona macrocalyx
Cinchona officinalis
Cinchona pubescens
Cinchona sppAchupall1
Cinchona sppAltosapa1
Cinchona sppAltosapa2
Cinchona sppAnchicay1
Cinchona sppAntado1
Cinchona sppChirinos1
Cinchona sppCutervo1
Cinchona sppCutervo2
Cinchona sppFPnet1
Cinchona sppFincaz1
Cinchona sppGT1
Cinchona sppIncahuar1
Cinchona sppRAINFOR1
Cinchona sppSacram1
Cinchona sppShiringa1
Cinchona sppTEAM1
Cinchonopsis amazonica
Cinchonopsis sppRAINFOR1
Cinnadenia malayana
Cinnamodendron dinisii
Cinnamomum affine
Cinnamomum amoenum
Cinnamomum austro-sinense
Cinnamomum balansae
Cinnamomum bejolghota
Cinnamomum bodinieri
Cinnamomum brenesii
Cinnamomum burmannii
Cinnamomum camphora
Cinnamomum carolinense
Cinnamomum cassia
Cinnamomum cebuense
Cinnamomum chavarrianum
Cinnamomum effusum
Cinnamomum elongatum
Cinnamomum eugeniflorum
Cinnamomum glabrescens
Cinnamomum glanduliferum
Cinnamomum glaziovii
Cinnamomum hammelianum
Cinnamomum hatschbachii
Cinnamomum heyneanum
Cinnamomum iners
Cinnamomum japonicum
Cinnamomum javanicum
Cinnamomum leptopus
Cinnamomum mollissimum
Cinnamomum montanum
Cinnamomum napoense
Cinnamomum obtusifolium
Cinnamomum orocolum
Cinnamomum pachypodum
Cinnamomum parthenoxylon
Cinnamomum parthenoxylum
Cinnamomum pauciflorum
Cinnamomum porrectum
Cinnamomum pseudoglaziovii
Cinnamomum scalarinervium
Cinnamomum sellowianum
Cinnamomum sintoc
Cinnamomum sppAvalanch1
Cinnamomum sppAvalanch2
Cinnamomum sppAvalanch3
Cinnamomum sppAvalanch4
Cinnamomum sppAvalanch5
Cinnamomum sppBRi1
Cinnamomum sppBRi2
Cinnamomum sppCN1
Cinnamomum sppCR1
Cinnamomum sppIN1
Cinnamomum sppProviden1
Cinnamomum sppQuinceoc1
Cinnamomum sppQuinceoc2
Cinnamomum sppQuinceoc3
Cinnamomum sppSCA1
Cinnamomum sppTEAM1
Cinnamomum sppVN1
Cinnamomum subavenium
Cinnamomum tamala
Cinnamomum triplinerve
Cinnamomum verum
Cinnamomum yabunikkei
Cinnamonum sppIncahuar1
Cinnamonum sppSacram1
Cinnamosma madagascariensis
Cipadessa baccifera
Cissampelos pareira
Cissampelos sppMagsasay1
Cissus adnata
Cissus allenii
Cissus barbeyana
Cissus biformifolia
Cissus brevipes
Cissus dinklagei
Cissus erosa
Cissus glaberrima
Cissus hypoglauca
Cissus microcarpa
Cissus neei
Cissus penninervis
Cissus producta
Cissus pseudosicyoides
Cissus repens
Cissus rhombifolia
Cissus rotundifolia
Cissus sppAllpahua1
Cissus sppAltodemi1
Cissus sppAltosapa1
Cissus sppAmotape1
Cissus sppAnkarif1
Cissus sppAntado1
Cissus sppAntado2
Cissus sppAraracua1
Cissus sppAvalanch1
Cissus sppBanyong1
Cissus sppCandamo1
Cissus sppCedral1
Cissus sppCerroayp1
Cissus sppCerroesp1
Cissus sppChamela41
Cissus sppColosoi1
Cissus sppCuruyuqr1
Cissus sppCuyas1
Cissus sppEncanto1
Cissus sppEsmerald1
Cissus sppFarall1
Cissus sppFincaz1
Cissus sppHumboldt1
Cissus sppIndiana1
Cissus sppKennedy1
Cissus sppKorup1
Cissus sppLoshaiti1
Cissus sppMadidiri1
Cissus sppMaquipuc1
Cissus sppMiazi1
Cissus sppMurri1
Cissus sppNangarit1
Cissus sppNdakanni1
Cissus sppNosymang1
Cissus sppPalanan1
Cissus sppPerromue1
Cissus sppRanchoqu1
Cissus sppVarirata1
Cissus stipulata
Cissus striata
Cissus trianae
Cissus tweediana
Cissus ulmifolia
Cissus verticillata
Citharexylon sppEsmerald1
Citharexylum caudatum
Citharexylum fruticosum
Citharexylum gentryi
Citharexylum hirtellum
Citharexylum laetum
Citharexylum macrophyllum
Citharexylum mocinni
Citharexylum montevidense
Citharexylum myrianthum
Citharexylum poeppigii
Citharexylum solanaceum
Citharexylum spinosum
Citharexylum sppBRi1
Citharexylum sppCerroelp1
Citharexylum sppCerroolu1
Citharexylum sppLagenoa1
Citharexylum sppNeusa1
Citronella apogon
Citronella engleriana
Citronella gongonha
Citronella ilicifolia
Citronella incarum
Citronella macrocarpa
Citronella melliodora
Citronella paniculata
Citronella smythii
Citronella sppBoraceia1
Citronella sppCandamo1
Citronella sppCuevas1
Citronella sppRAINFOR1
Citronella sppTEAM1
Citronella vitiensis
Citrtus sinensis
Citrus X
Citrus aurantiaca
Citrus aurantifolia
Citrus aurantiifolia
Citrus glauca
Citrus limetta
Citrus limon
Citrus limonum
Citrus maxima
Citrus medica
Citrus reticulata
Citrus sinensis
Citrus sppBRi1
Citrus sppBRii1
Citrus sppGT1
Citrus sppIN1
Citrus sppUS1
Citrus x
Citrus xparadisi
Cladrastis kentukea
Claoxylon fallax
Claoxylon hexandrum
Claoxylon insulanum
Claoxylon marianum
Claoxylon polot
Claoxylon sppBaitete1
Claoxylon sppPacific1
Clarisia biflora
Clarisia ilicifolia
Clarisia mexicana
Clarisia racemosa
Clarisia sppCedral1
Clarisia sppFPnet1
Clarisia sppRAINFOR1
Clarisia sppTEAM1
Clathrotropis brachypetala
Clathrotropis macrocarpa
Clathrotropis sppAraracua1
Clathrotropis sppAraracua2
Clathrotropis sppBerbicer1
Clathrotropis sppCeroneb11
Clathrotropis sppCeroneb21
Clathrotropis sppRAINFOR1
Clathrotropis sppVE1
Clathrotropis sppVE2
Clausena anisata
Clavija eggersii
Clavija lancifolia
Clavija macrocarpa
Clavija nutans
Clavija procera
Clavija sppAntado1
Clavija sppChaquima1
Clavija sppCuzcoama1
Clavija sppDureno1
Clavija sppGentry1
Clavija sppIndiana1
Clavija sppLagenoa1
Clavija sppLinhares1
Clavija sppMurri1
Clavija sppPipeline1
Clavija sppRAINFOR1
Clavija sppTambo1
Clavija sppVencer1
Clavija weberbaueri
Cleidion lasiophyllum
Cleidion macarangoides
Cleidion spathulatum
Cleidion spiciflorum
Cleidion sppKhaoyai1
Cleidion sppNewcaldo1
Cleidion vieillardii
Cleistanthus carolinianus
Cleistanthus gabonensis
Cleistanthus letouzeyi
Cleistanthus maingayi
Cleistanthus michelsonii
Cleistanthus mildbraedii
Cleistanthus myrianthus
Cleistanthus polystachyus
Cleistanthus pseudopodocarpus
Cleistanthus ripicola
Cleistanthus samarensis
Cleistanthus sppGA1
Cleistanthus sppGA2
Cleistanthus sppGA3
Cleistanthus sppNdakani1
Cleistanthus sppTEAM1
Cleistanthus sppTEAM2
Cleistanthus stipitatus
Cleistanthus venosus
Cleistocactus baumannii
Cleistopholis glauca
Cleistopholis patens
Cleistopholis sppFPnet1
Cleistopholis sppNdakani1
Cleistopholis sppNdakani2
Cleistopholis staudtii
Clematis dioica
Clematis granulata
Clematis mauritiana
Clematis paniculata
Clematis simensis
Clematis smilacifolia
Clematis sppCandamo1
Clematis sppCedral1
Clematis sppCerroesp1
Clematis sppCuyas1
Clematis sppGentry1
Clematis sppHachimal1
Clematis sppIT1
Clematis sppKennedy1
Clematis sppParqueer1
Clematis sppPasochoa1
Clematis sppRoundtop1
Clematis sppSabanaru1
Clematis sppUcumari1
Cleome sppCedral1
Clerodendron sppSakaera21
Clerodendron ternifolium
Clerodendron ulei
Clerodendrum floribundum
Clerodendrum infortunatum
Clerodendrum laevifolium
Clerodendrum petunioides
Clerodendrum sppIN1
Clerodendrum sppMtcam1
Clerodendrum sppNosymang1
Clerodendrum sppPerinet1
Clerodendrum sppPerinet2
Clerodendrum sppTEAM1
Clerodendrum trichotomum
Clethra americana
Clethra castaneifolia
Clethra consimilis
Clethra costaricensis
Clethra cuneata
Clethra fagifolia
Clethra fimbriata
Clethra hartwegii
Clethra laevigata
Clethra macrostachya
Clethra pachecoana
Clethra pedicellaris
Clethra revoluta
Clethra scabra
Clethra sppCerroelp1
Clethra sppChorrobl1
Clethra sppFPnet1
Clethra sppGT1
Clethra sppRAINFOR1
Clethra sppSacram1
Clethra sppSietecue1
Clethra uleana
Cleyera japonica
Cleyera parvifolia
Cleyera theoides
Clibadium sppAnchicay1
Clidemia caudata
Clidemia hirta
Clidemia piperifolia
Clidemia septuplinervia
Clidemia sppAntado1
Clidemia sppAntado2
Clidemia sppYanamtah1
Clitandra cymulosa
Clitoria fairchildiana
Clitoria sppCueva1
Clitoria sppDureno1
Clitoria sppFPnet1
Clitoria sppJenarohe1
Clitoria sppLinhares1
Clitoria sppManaure1
Clitoria sppMiazi1
Clusia alata
Clusia amazonica
Clusia biflora
Clusia candelabrum
Clusia clusioides
Clusia columnaris
Clusia congestiflora
Clusia crenata
Clusia cretosa
Clusia criuva
Clusia cruciata
Clusia cylindrica
Clusia decussata
Clusia ducu
Clusia ducuoides
Clusia elliptica
Clusia fockeana
Clusia fructiangusta
Clusia garcibarrigae
Clusia gracilis
Clusia grandiflora
Clusia haughtii
Clusia hydrogera
Clusia leptanthera
Clusia lineata
Clusia loretensis
Clusia mamillata
Clusia minor
Clusia multiflora
Clusia myriandra
Clusia nemorosa
Clusia octandra
Clusia octopetala
Clusia palmana
Clusia palmicida
Clusia peninsulae
Clusia polyantha
Clusia polystigma
Clusia rosea
Clusia salvinii
Clusia sphaerocarpa
Clusia sppAchupall1
Clusia sppAchupall2
Clusia sppAchupall3
Clusia sppAchupall4
Clusia sppAchupall5
Clusia sppAllpahua1
Clusia sppAllpahua2
Clusia sppAllpahua3
Clusia sppAllpahua4
Clusia sppAlterdoc1
Clusia sppAltodemi1
Clusia sppAltodemi2
Clusia sppAltodemi3
Clusia sppAltosapa1
Clusia sppAltosapa2
Clusia sppAltosapa3
Clusia sppAnchicay1
Clusia sppAnchicay2
Clusia sppAntado1
Clusia sppAntado2
Clusia sppAntado3
Clusia sppAntado4
Clusia sppAraracua1
Clusia sppAraracua2
Clusia sppAraracua3
Clusia sppArcating1
Clusia sppArcating2
Clusia sppArcating3
Clusia sppBelem1
Clusia sppBenito1
Clusia sppBilsa1
Clusia sppBoraceia1
Clusia sppCabezade1
Clusia sppCamorin1
Clusia sppCampano1
Clusia sppCampano2
Clusia sppCandamo1
Clusia sppCandamo2
Clusia sppCarpanta1
Clusia sppCarpanta2
Clusia sppCarpanta3
Clusia sppCarpanta4
Clusia sppCerroelp1
Clusia sppCerroelp2
Clusia sppCerroolu1
Clusia sppConstanc1
Clusia sppConstanc2
Clusia sppConstanc3
Clusia sppCuangos1
Clusia sppCuangos2
Clusia sppCuangos3
Clusia sppCuangos4
Clusia sppCuevas1
Clusia sppCuevas2
Clusia sppCutervo1
Clusia sppDureno1
Clusia sppFPnet1
Clusia sppFarall1
Clusia sppFincaz1
Clusia sppGT1
Clusia sppHuamani1
Clusia sppJatunsac1
Clusia sppKennedy1
Clusia sppLoshaiti1
Clusia sppMaquipuc1
Clusia sppMaquipuc2
Clusia sppMiazi1
Clusia sppMiazi2
