Name_submitted,Name_matched,Author_matched,Overall_score,Taxonomic_status,Accepted_name,Accepted_author,Accepted_family,Source,Warnings,Accepted_name_lsid
Ocotea holdridgeiana,Ocotea holdridgeana,,0.99,Accepted,Ocotea holdridgeana,W.C.Burger,Lauraceae,tpl, ,
Ocotea indecora,Ocotea indecora,,1,Accepted,Ocotea indecora,(Schott) Mez,Lauraceae,tpl;tropicos, ,
Ocotea insularis,Ocotea insularis,,1,Accepted,Ocotea insularis,(Meisn.) Mez,Lauraceae,tpl;tropicos, ,
Ocotea ira,Ocotea ira,,1,Synonym,Ocotea insularis,(Meisn.) Mez,Lauraceae,tpl;tropicos, ,
Ocotea jamaicensis,Ocotea jamaicensis,,1,Synonym,Nectandra patens,(Sw.) Griseb.,Lauraceae,tpl;tropicos, ,
Ocotea javitensis,Ocotea javitensis,,1,Accepted,Ocotea javitensis,(Kunth) Pittier,Lauraceae,tpl;tropicos, ,
Ocotea karsteniana,Ocotea karsteniana,,1,Accepted,Ocotea karsteniana,Mez,Lauraceae,tpl;tropicos, ,
Ocotea kenyensis,Ocotea kenyensis,,1,Accepted,Ocotea kenyensis,(Chiov.) Robyns & R.Wilczek,Lauraceae,tpl, ,
Ocotea kostermansiana,Ocotea kostermansiana,,1,No opinion,,,,tpl;tropicos, ,
Ocotea laetevirens,Ocotea laetevirens,,1,Accepted,Ocotea laetevirens,Standl. & Steyerm.,Lauraceae,tpl;tropicos, ,
Ocotea lanata,No suitable matches found.,,0,,,,,, ,
Ocotea lancifolia,Ocotea lancifolia,,1,Accepted,Ocotea lancifolia,(Schott) Mez,Lauraceae,tpl;tropicos, ,
Ocotea laxa,Ocotea laxa,,1,Accepted,Ocotea laxa,(Nees) Mez,Lauraceae,tpl;tropicos, ,
Ocotea leucoxylon,Ocotea leucoxylon,,1,Accepted,Ocotea leucoxylon,(Sw.) Laness.,Lauraceae,tpl;tropicos, ,
Ocotea lobbii,Ocotea lobbii,,1,Accepted,Ocotea lobbii,(Meisn.) Rohwer,Lauraceae,tpl;tropicos, ,
Ocotea longifolia,Ocotea longifolia,,1,Accepted,Ocotea longifolia,Kunth,Lauraceae,tpl;tropicos, ,
Ocotea longipes,Ocotea longipes,,1,Synonym,Ocotea thouvenotii,(Danguy) Kosterm.,Lauraceae,tpl;tropicos, ,
Ocotea lundellii,Ocotea lundellii,,1,Synonym,Nectandra coriacea,(Sw.) Griseb.,Lauraceae,tpl;tropicos, ,
Ocotea macrocalyx,Ocotea macrocalyx,,1,Synonym,Rhodostemonodaphne macrocalyx,(Meisn.) Rohwer ex Madri_¨¢n,Lauraceae,tpl;tropicos, ,
Ocotea macropoda,Ocotea macropoda,,1,Accepted,Ocotea macropoda,(Kunth) Mez,Lauraceae,tpl;tropicos, ,
Ocotea mandioccana,Ocotea mandioccana,,1,Illegitimate,,,,tropicos, ,
Ocotea marcescens,Ocotea marcescens,,1,Accepted,Ocotea marcescens,L.C.S. Assis & Mello-Silva,Lauraceae,tpl;tropicos, ,
Ocotea martiana,Ocotea martiana,,1,Synonym,Ocotea lancifolia,(Schott) Mez,Lauraceae,tpl, ,
Ocotea marumbiensis,Ocotea marumbiensis,,1,No opinion,,,,tropicos, ,
Ocotea matogrossensis,Ocotea matogrossensis,,1,Accepted,Ocotea matogrossensis,Vatt.,Lauraceae,tpl, ,
Ocotea meziana,Ocotea meziana,,1,Accepted,Ocotea meziana,C.K.Allen,Lauraceae,tpl, ,
Ocotea minor,Ocotea minor,,1,Accepted,Ocotea minor,Vicent.,Lauraceae,tpl;tropicos, ,
Ocotea minutiflora,Ocotea minutiflora,,1,Accepted,Ocotea minutiflora,O.C. Schmidt,Lauraceae,tpl;tropicos, ,
Ocotea mollifolia,Ocotea mollifolia,,1,Accepted,Ocotea mollifolia,Mez & Pittier,Lauraceae,tpl;tropicos, ,
Ocotea moschata,Ocotea moschata,,1,Accepted,Ocotea moschata,(Meisn.) Mez,Lauraceae,tpl;tropicos, ,
Ocotea multinervis,Ocotea multinervis,,1,Accepted,Ocotea multinervis,van der Werff,Lauraceae,tpl;tropicos, ,
Ocotea myriantha,Ocotea myriantha,,1,Accepted,Ocotea myriantha,(Meisn.) Mez,Lauraceae,tpl;tropicos, ,
Ocotea nectandra,Ocotea,,0.5,Accepted,Ocotea,,Lauraceae,tpl;usda, [Partial match] ,
Ocotea nectandrifolia,Ocotea nectandrifolia,,1,Accepted,Ocotea nectandrifolia,Mez,Lauraceae,tpl;tropicos, ,
Ocotea nicaraguensis,Ocotea nicaraguensis,,1,Synonym,Ocotea atirrensis,Mez & Donn.Sm.,Lauraceae,tpl, ,
Ocotea nigra,Ocotea nigra,,1,Accepted,Ocotea nigra,Benoist,Lauraceae,tpl;tropicos, ,
Ocotea nigrescens,Ocotea nigrescens,,1,Accepted,Ocotea nigrescens,Vicent.,Lauraceae,tpl;tropicos, ,
Ocotea nitida,Ocotea nitida,,1,Accepted,Ocotea nitida,(Meisn.) Rohwer,Lauraceae,tpl;tropicos, ,
Ocotea nutans,Ocotea nutans,,1,Accepted,Ocotea nutans,(Nees) Mez,Lauraceae,tpl;tropicos, ,
Ocotea oblonga,Ocotea oblonga,,1,Accepted,Ocotea oblonga,(Meisn.) Mez,Lauraceae,tpl;tropicos, ,
Ocotea oblongifolia,Ocotea oblongifolia,,1,Accepted,Ocotea oblongifolia,van der Werff,Lauraceae,tpl;tropicos, ,
Ocotea obovata,Ocotea obovata,,1,Accepted,Ocotea obovata,(Ruiz & Pav.) Mez,Lauraceae,tpl;tropicos, ,
Ocotea odorifera,Ocotea odorifera,,1,Accepted,Ocotea odorifera,(Vell.) Rohwer,Lauraceae,tpl, ,
Ocotea olivacea,Ocotea olivacea,,1,Accepted,Ocotea olivacea,A.C.Sm.,Lauraceae,tpl, ,
Ocotea ovalifolia,Ocotea ovalifolia,,1,Accepted,Ocotea ovalifolia,(Ruiz & Pav.) Mez,Lauraceae,tpl;tropicos, ,
Ocotea pedunculata,Ocotea pedunculata,,1,Synonym,Ocotea humblotii,Baill.,Lauraceae,tpl;tropicos, ,
Ocotea pentagona,Ocotea pentagona,,1,Accepted,Ocotea pentagona,Mez,Lauraceae,tpl, ,
Ocotea percurrens,Ocotea percurrens,,1,Accepted,Ocotea percurrens,Vicent.,Lauraceae,tpl;tropicos, ,
Ocotea phoetens,Ocotea,,0.5,Accepted,Ocotea,,Lauraceae,tpl;usda, [Partial match] ,
Ocotea pichurim,Ocotea pichurim,,1,Synonym,Nectandra pichurim,(Kunth) Mez,Lauraceae,tpl, ,
Ocotea pluridomatiata,Ocotea pluridomatiata,,1,Accepted,Ocotea pluridomatiata,A. Quinet,Lauraceae,tpl;tropicos, ,
Ocotea porosa,Ocotea porosa,,1,Accepted,Ocotea porosa,(Nees & Mart.) Barroso,Lauraceae,tpl;tropicos, ,
Ocotea praetermissa,Ocotea praetermissa,,1,Accepted,Ocotea praetermissa,van der Werff,Lauraceae,tpl;tropicos, ,
Ocotea prolifera,Ocotea prolifera,,1,Synonym,Ocotea indecora,(Schott) Mez,Lauraceae,tpl, ,
Ocotea pseudopalmana,Ocotea pseudopalmana,,1,Accepted,Ocotea pseudopalmana,W.C.Burger,Lauraceae,tpl, ,
Ocotea puberula,Ocotea puberula,,1,Accepted,Ocotea puberula,(Rich.) Nees,Lauraceae,tpl;tropicos, ,
Ocotea pubescens,Ocotea pubescens,,1,Synonym,Ocotea villosa,Kosterm.,Lauraceae,tpl, [Ambiguous match] ,
Ocotea pulchella,Ocotea pulchella,,1,Accepted,Ocotea pulchella,(Nees & Mart.) Mez,Lauraceae,tpl;tropicos, ,
Ocotea pulchra,Ocotea pulchra,,1,Synonym,Ocotea lancifolia,(Schott) Mez,Lauraceae,tpl, ,
Ocotea pyramidata,Ocotea pyramidata,,1,Synonym,Ocotea puberula,(Rich.) Nees,Lauraceae,tpl;tropicos, ,
Ocotea quixos,Ocotea quixos,,1,Accepted,Ocotea quixos,(Lam.) Kosterm.,Lauraceae,tpl;tropicos, ,
Ocotea racemosa,Ocotea racemosa,,1,Accepted,Ocotea racemosa,(Danguy) Kosterm.,Lauraceae,tpl;tropicos, ,
Ocotea rhodophylla,Ocotea rhodophylla,,1,Accepted,Ocotea rhodophylla,Vicent.,Lauraceae,tpl;tropicos, ,
Ocotea rhynchophylla,Ocotea rhynchophylla,,1,Synonym,Ocotea aciphylla,(Nees & Mart.) Mez,Lauraceae,tpl;tropicos, ,
Ocotea rubra,Ocotea rubra,,1,Synonym,Sextonia rubra,(Mez) van der Werff,Lauraceae,tpl, ,
Ocotea rubrinervis,Ocotea rubrinervis,,1,Accepted,Ocotea rubrinervis,Mez,Lauraceae,tpl;tropicos, ,
Ocotea scalariformis,Ocotea scalariformis,,1,No opinion,,,,tpl, ,
Ocotea schomburgkiana,Ocotea schomburgkiana,,1,Accepted,Ocotea schomburgkiana,(Nees) Mez,Lauraceae,tpl;tropicos, ,
Ocotea schottii,Ocotea schottii,,1,Accepted,Ocotea schottii,(Meisn.) Mez,Lauraceae,tpl;tropicos, ,
Ocotea sericea,Ocotea sericea,,1,Accepted,Ocotea sericea,Kunth,Lauraceae,tpl;tropicos, ,
Ocotea silvestris,Ocotea silvestris,,1,Accepted,Ocotea silvestris,Vattimo,Lauraceae,tpl, ,
Ocotea sintenisii,Ocotea sintenisii,,1,Synonym,Nectandra turbacensis,(Kunth) Nees,Lauraceae,tpl, ,
Ocotea smithiana,Ocotea smithiana,,1,Accepted,Ocotea smithiana,O.C. Schmidt,Lauraceae,tpl;tropicos, ,
Ocotea spathulata,Ocotea spathulata,,1,No opinion,,,,tpl, ,
Ocotea splendens,Ocotea splendens,,1,Accepted,Ocotea splendens,(Meisn.) Baill.,Lauraceae,tpl;tropicos, ,
Ocotea sppAltodemi1,Ocotea,,0.9,Accepted,Ocotea,,Lauraceae,tpl;usda, ,
Ocotea sppAltosapa1,Ocotea,,0.9,Accepted,Ocotea,,Lauraceae,tpl;usda, ,
Ocotea sppAltosapa2,Ocotea,,0.9,Accepted,Ocotea,,Lauraceae,tpl;usda, ,
Ocotea sppAltosapa3,Ocotea,,0.9,Accepted,Ocotea,,Lauraceae,tpl;usda, ,
Ocotea sppAntado1,Ocotea,,0.9,Accepted,Ocotea,,Lauraceae,tpl;usda, ,
Ocotea sppAraracua1,Ocotea,,0.9,Accepted,Ocotea,,Lauraceae,tpl;usda, ,
Ocotea sppAraracua2,Ocotea,,0.9,Accepted,Ocotea,,Lauraceae,tpl;usda, ,
Ocotea sppBRi1,Ocotea,,0.9,Accepted,Ocotea,,Lauraceae,tpl;usda, ,
Ocotea sppBRi2,Ocotea,,0.9,Accepted,Ocotea,,Lauraceae,tpl;usda, ,
Ocotea sppBRii3,Ocotea,,0.9,Accepted,Ocotea,,Lauraceae,tpl;usda, ,
Ocotea sppBRii4,Ocotea,,0.9,Accepted,Ocotea,,Lauraceae,tpl;usda, ,
Ocotea sppBoraceia1,Ocotea,,0.9,Accepted,Ocotea,,Lauraceae,tpl;usda, ,
Ocotea sppBosquede1,Ocotea,,0.9,Accepted,Ocotea,,Lauraceae,tpl;usda, ,
Ocotea sppBrisefer1,Ocotea,,0.9,Accepted,Ocotea,,Lauraceae,tpl;usda, ,
Ocotea sppCR1,Ocotea,,0.9,Accepted,Ocotea,,Lauraceae,tpl;usda, ,
Ocotea sppCR2,Ocotea,,0.9,Accepted,Ocotea,,Lauraceae,tpl;usda, ,
Ocotea sppCR3,Ocotea,,0.9,Accepted,Ocotea,,Lauraceae,tpl;usda, ,
Ocotea sppCR4,Ocotea,,0.9,Accepted,Ocotea,,Lauraceae,tpl;usda, ,
Ocotea sppCalima1,No suitable matches found.,,0,,,,,, ,
Ocotea sppCampano1,Ocotea,,0.9,Accepted,Ocotea,,Lauraceae,tpl;usda, ,
Ocotea sppCampinas1,Ocotea,,0.9,Accepted,Ocotea,,Lauraceae,tpl;usda, ,
Ocotea sppCedral1,Ocotea,,0.9,Accepted,Ocotea,,Lauraceae,tpl;usda, ,
Ocotea sppCedral2,Ocotea,,0.9,Accepted,Ocotea,,Lauraceae,tpl;usda, ,
Ocotea sppCedral3,Ocotea,,0.9,Accepted,Ocotea,,Lauraceae,tpl;usda, ,
Ocotea sppCedral4,Ocotea,,0.9,Accepted,Ocotea,,Lauraceae,tpl;usda, ,
Ocotea sppCedral5,Ocotea,,0.9,Accepted,Ocotea,,Lauraceae,tpl;usda, ,
Ocotea sppCedral6,Ocotea,,0.9,Accepted,Ocotea,,Lauraceae,tpl;usda, ,
Ocotea sppCedral7,Ocotea,,0.9,Accepted,Ocotea,,Lauraceae,tpl;usda, ,
Ocotea sppCentinel1,Ocotea,,0.9,Accepted,Ocotea,,Lauraceae,tpl;usda, ,
Ocotea sppCentinel2,Ocotea,,0.9,Accepted,Ocotea,,Lauraceae,tpl;usda, ,
Ocotea sppCentinel3,Ocotea,,0.9,Accepted,Ocotea,,Lauraceae,tpl;usda, ,
Ocotea sppCentinel4,Ocotea,,0.9,Accepted,Ocotea,,Lauraceae,tpl;usda, ,
Ocotea sppCerroelp1,Ocotea,,0.9,Accepted,Ocotea,,Lauraceae,tpl;usda, ,
Ocotea sppCerroesp1,Ocotea,,0.9,Accepted,Ocotea,,Lauraceae,tpl;usda, ,
Ocotea sppCerroesp2,Ocotea,,0.9,Accepted,Ocotea,,Lauraceae,tpl;usda, ,
Ocotea sppCerroesp3,Ocotea,,0.9,Accepted,Ocotea,,Lauraceae,tpl;usda, ,
Ocotea sppCerroesp4,Ocotea,,0.9,Accepted,Ocotea,,Lauraceae,tpl;usda, ,
Ocotea sppChaquima1,Ocotea,,0.9,Accepted,Ocotea,,Lauraceae,tpl;usda, ,
Ocotea sppChirinos1,Ocotea,,0.9,Accepted,Ocotea,,Lauraceae,tpl;usda, ,
Ocotea sppChorrobl1,Ocotea,,0.9,Accepted,Ocotea,,Lauraceae,tpl;usda, ,
Ocotea sppConstanc1,Ocotea,,0.9,Accepted,Ocotea,,Lauraceae,tpl;usda, ,
Ocotea sppCuangos1,Ocotea,,0.9,Accepted,Ocotea,,Lauraceae,tpl;usda, ,
Ocotea sppCuangos2,Ocotea,,0.9,Accepted,Ocotea,,Lauraceae,tpl;usda, ,
Ocotea sppCuangos3,Ocotea,,0.9,Accepted,Ocotea,,Lauraceae,tpl;usda, ,
Ocotea sppCueva1,Ocotea,,0.9,Accepted,Ocotea,,Lauraceae,tpl;usda, ,
Ocotea sppCuevas1,Ocotea,,0.9,Accepted,Ocotea,,Lauraceae,tpl;usda, ,
Ocotea sppCutervo1,Ocotea,,0.9,Accepted,Ocotea,,Lauraceae,tpl;usda, ,
Ocotea sppCutervo2,Ocotea,,0.9,Accepted,Ocotea,,Lauraceae,tpl;usda, ,
Ocotea sppCutervo3,Ocotea,,0.9,Accepted,Ocotea,,Lauraceae,tpl;usda, ,
Ocotea sppCutervo4,Ocotea,,0.9,Accepted,Ocotea,,Lauraceae,tpl;usda, ,
Ocotea sppCutervo5,Ocotea,,0.9,Accepted,Ocotea,,Lauraceae,tpl;usda, ,
Ocotea sppCutervo6,Ocotea,,0.9,Accepted,Ocotea,,Lauraceae,tpl;usda, ,
Ocotea sppCuzcoama1,Ocotea,,0.9,Accepted,Ocotea,,Lauraceae,tpl;usda, ,
Ocotea sppDucke1,Ocotea,,0.9,Accepted,Ocotea,,Lauraceae,tpl;usda, ,
Ocotea sppDureno1,Ocotea,,0.9,Accepted,Ocotea,,Lauraceae,tpl;usda, ,
Ocotea sppDureno2,Ocotea,,0.9,Accepted,Ocotea,,Lauraceae,tpl;usda, ,
Ocotea sppFPnet1,Ocotea,,0.9,Accepted,Ocotea,,Lauraceae,tpl;usda, ,
Ocotea sppFarall1,Ocotea,,0.9,Accepted,Ocotea,,Lauraceae,tpl;usda, ,
Ocotea sppFarall2,Ocotea,,0.9,Accepted,Ocotea,,Lauraceae,tpl;usda, ,
Ocotea sppFarall3,Ocotea,,0.9,Accepted,Ocotea,,Lauraceae,tpl;usda, ,
Ocotea sppGF1,Ocotea,,0.9,Accepted,Ocotea,,Lauraceae,tpl;usda, ,
Ocotea sppGT1,No suitable matches found.,,0,,,,,, ,
Ocotea sppGentry1,Ocotea,,0.9,Accepted,Ocotea,,Lauraceae,tpl;usda, ,
Ocotea sppHuamani1,Ocotea,,0.9,Accepted,Ocotea,,Lauraceae,tpl;usda, ,
Ocotea sppHuamani2,Ocotea,,0.9,Accepted,Ocotea,,Lauraceae,tpl;usda, ,
Ocotea sppIncahuar1,Ocotea,,0.9,Accepted,Ocotea,,Lauraceae,tpl;usda, ,
Ocotea sppJatunsac1,Ocotea,,0.9,Accepted,Ocotea,,Lauraceae,tpl;usda, ,
Ocotea sppJatunsac2,Ocotea,,0.9,Accepted,Ocotea,,Lauraceae,tpl;usda, ,
Ocotea sppKennedy1,Ocotea,,0.9,Accepted,Ocotea,,Lauraceae,tpl;usda, ,
Ocotea sppKennedy2,Ocotea,,0.9,Accepted,Ocotea,,Lauraceae,tpl;usda, ,
Ocotea sppKennedy3,Ocotea,,0.9,Accepted,Ocotea,,Lauraceae,tpl;usda, ,
Ocotea sppLagenoa1,Ocotea,,0.9,Accepted,Ocotea,,Lauraceae,tpl;usda, ,
Ocotea sppLagenoa2,Ocotea,,0.9,Accepted,Ocotea,,Lauraceae,tpl;usda, ,
Ocotea sppLagenoa3,Ocotea,,0.9,Accepted,Ocotea,,Lauraceae,tpl;usda, ,
Ocotea sppLaplanad2,Ocotea,,0.9,Accepted,Ocotea,,Lauraceae,tpl;usda, ,
Ocotea sppLaplanad3,Ocotea,,0.9,Accepted,Ocotea,,Lauraceae,tpl;usda, ,
Ocotea sppLaplanad4,Ocotea,,0.9,Accepted,Ocotea,,Lauraceae,tpl;usda, ,
Ocotea sppLinhares1,Ocotea,,0.9,Accepted,Ocotea,,Lauraceae,tpl;usda, ,
Ocotea sppLinhares2,Ocotea,,0.9,Accepted,Ocotea,,Lauraceae,tpl;usda, ,
Ocotea sppMadidi1,Ocotea,,0.9,Accepted,Ocotea,,Lauraceae,tpl;usda, ,
Ocotea sppMadidiri1,Ocotea,,0.9,Accepted,Ocotea,,Lauraceae,tpl;usda, ,
Ocotea sppMaquipuc1,Ocotea,,0.9,Accepted,Ocotea,,Lauraceae,tpl;usda, ,
Ocotea sppMiazi1,Ocotea,,0.9,Accepted,Ocotea,,Lauraceae,tpl;usda, ,
Ocotea sppMishnfl1,Ocotea,,0.9,Accepted,Ocotea,,Lauraceae,tpl;usda, ,
Ocotea sppMurri1,Ocotea,,0.9,Accepted,Ocotea,,Lauraceae,tpl;usda, ,
Ocotea sppMurri2,Ocotea,,0.9,Accepted,Ocotea,,Lauraceae,tpl;usda, ,
Ocotea sppNeusa1,Ocotea,,0.9,Accepted,Ocotea,,Lauraceae,tpl;usda, ,
Ocotea sppNeusa2,Ocotea,,0.9,Accepted,Ocotea,,Lauraceae,tpl;usda, ,
Ocotea sppNosymang1,Ocotea,,0.9,Accepted,Ocotea,,Lauraceae,tpl;usda, ,
Ocotea sppNosymang2,Ocotea,,0.9,Accepted,Ocotea,,Lauraceae,tpl;usda, ,
Ocotea sppNosymang3,Ocotea,,0.9,Accepted,Ocotea,,Lauraceae,tpl;usda, ,
Ocotea sppNuevomun1,Ocotea,,0.9,Accepted,Ocotea,,Lauraceae,tpl;usda, ,
Ocotea sppNuevomun2,Ocotea,,0.9,Accepted,Ocotea,,Lauraceae,tpl;usda, ,
Ocotea sppNuevomun3,Ocotea,,0.9,Accepted,Ocotea,,Lauraceae,tpl;usda, ,
Ocotea sppPE1,Ocotea,,0.9,Accepted,Ocotea,,Lauraceae,tpl;usda, ,
Ocotea sppPerinet1,Ocotea,,0.9,Accepted,Ocotea,,Lauraceae,tpl;usda, ,
Ocotea sppPersever1,Ocotea,,0.9,Accepted,Ocotea,,Lauraceae,tpl;usda, ,
Ocotea sppPersever2,Ocotea,,0.9,Accepted,Ocotea,,Lauraceae,tpl;usda, ,
Ocotea sppRAINFOR1,Ocotea,,0.9,Accepted,Ocotea,,Lauraceae,tpl;usda, ,
Ocotea sppRiopal21,Ocotea,,0.9,Accepted,Ocotea,,Lauraceae,tpl;usda, ,
Ocotea sppRiotavar1,Ocotea,,0.9,Accepted,Ocotea,,Lauraceae,tpl;usda, ,
Ocotea sppSCA1,Ocotea,,0.9,Accepted,Ocotea,,Lauraceae,tpl;usda, ,
Ocotea sppSCA2,Ocotea,,0.9,Accepted,Ocotea,,Lauraceae,tpl;usda, ,
Ocotea sppSCA3,Ocotea,,0.9,Accepted,Ocotea,,Lauraceae,tpl;usda, ,
Ocotea sppSCA4,Ocotea,,0.9,Accepted,Ocotea,,Lauraceae,tpl;usda, ,
Ocotea sppSCA5,Ocotea,,0.9,Accepted,Ocotea,,Lauraceae,tpl;usda, ,
Ocotea sppSR1,Ocotea,,0.9,Accepted,Ocotea,,Lauraceae,tpl;usda, ,
Ocotea sppSacram1,Ocotea,,0.9,Accepted,Ocotea,,Lauraceae,tpl;usda, ,
Ocotea sppSacram2,Ocotea,,0.9,Accepted,Ocotea,,Lauraceae,tpl;usda, ,
Ocotea sppSantiago1,Ocotea,,0.9,Accepted,Ocotea,,Lauraceae,tpl;usda, ,
Ocotea sppSaul1,Ocotea,,0.9,Accepted,Ocotea,,Lauraceae,tpl;usda, ,
Ocotea sppSaul2,Ocotea,,0.9,Accepted,Ocotea,,Lauraceae,tpl;usda, ,
Ocotea sppSaul3,Ocotea,,0.9,Accepted,Ocotea,,Lauraceae,tpl;usda, ,
Ocotea sppSaul4,Ocotea,,0.9,Accepted,Ocotea,,Lauraceae,tpl;usda, ,
Ocotea sppSaul5,Ocotea,,0.9,Accepted,Ocotea,,Lauraceae,tpl;usda, ,
Ocotea sppShiringa1,Ocotea,,0.9,Accepted,Ocotea,,Lauraceae,tpl;usda, ,
Ocotea sppShiringa2,Ocotea,,0.9,Accepted,Ocotea,,Lauraceae,tpl;usda, ,
Ocotea sppTEAM1,Ocotea,,0.9,Accepted,Ocotea,,Lauraceae,tpl;usda, ,
Ocotea sppTEAM10,Ocotea,,0.9,Accepted,Ocotea,,Lauraceae,tpl;usda, ,
Ocotea sppTEAM11,Ocotea,,0.9,Accepted,Ocotea,,Lauraceae,tpl;usda, ,
Ocotea sppTEAM12,Ocotea,,0.9,Accepted,Ocotea,,Lauraceae,tpl;usda, ,
Ocotea sppTEAM13,Ocotea,,0.9,Accepted,Ocotea,,Lauraceae,tpl;usda, ,
Ocotea sppTEAM14,Ocotea,,0.9,Accepted,Ocotea,,Lauraceae,tpl;usda, ,
Ocotea sppTEAM15,Ocotea,,0.9,Accepted,Ocotea,,Lauraceae,tpl;usda, ,
Ocotea sppTEAM16,Ocotea,,0.9,Accepted,Ocotea,,Lauraceae,tpl;usda, ,
Ocotea sppTEAM17,Ocotea,,0.9,Accepted,Ocotea,,Lauraceae,tpl;usda, ,
Ocotea sppTEAM2,Ocotea,,0.9,Accepted,Ocotea,,Lauraceae,tpl;usda, ,
Ocotea sppTEAM3,Ocotea,,0.9,Accepted,Ocotea,,Lauraceae,tpl;usda, ,
Ocotea sppTEAM4,Ocotea,,0.9,Accepted,Ocotea,,Lauraceae,tpl;usda, ,
Ocotea sppTEAM6,Ocotea,,0.9,Accepted,Ocotea,,Lauraceae,tpl;usda, ,
Ocotea sppTEAM7,Ocotea,,0.9,Accepted,Ocotea,,Lauraceae,tpl;usda, ,
Ocotea sppTEAM9,Ocotea,,0.9,Accepted,Ocotea,,Lauraceae,tpl;usda, ,
Ocotea sppTahuampa1,Ocotea,,0.9,Accepted,Ocotea,,Lauraceae,tpl;usda, ,
Ocotea sppTambupl1,Ocotea,,0.9,Accepted,Ocotea,,Lauraceae,tpl;usda, ,
Ocotea sppTambupl2,Ocotea,,0.9,Accepted,Ocotea,,Lauraceae,tpl;usda, ,
Ocotea sppUcumari1,Ocotea,,0.9,Accepted,Ocotea,,Lauraceae,tpl;usda, ,
Ocotea sppVE1,Ocotea,,0.9,Accepted,Ocotea,,Lauraceae,tpl;usda, ,
Ocotea sppVencer1,Ocotea,,0.9,Accepted,Ocotea,,Lauraceae,tpl;usda, ,
Ocotea sppVencer2,Ocotea,,0.9,Accepted,Ocotea,,Lauraceae,tpl;usda, ,
Ocotea sppVencer3,Ocotea,,0.9,Accepted,Ocotea,,Lauraceae,tpl;usda, ,
Ocotea subterminalis,Ocotea subterminalis,,1,Accepted,Ocotea subterminalis,van der Werff,Lauraceae,tpl;tropicos, ,
Ocotea sulcata,Ocotea sulcata,,1,Accepted,Ocotea sulcata,Vattimo-Gil,Lauraceae,tpl;tropicos, ,
Ocotea tenera,Ocotea tenera,,1,Accepted,Ocotea tenera,Mez & Donn.Sm.,Lauraceae,tpl, ,
Ocotea terciopelo,Ocotea terciopelo,,1,Accepted,Ocotea terciopelo,C.K.Allen,Lauraceae,tpl, ,
Ocotea tessmannii,Ocotea tessmannii,,1,Accepted,Ocotea tessmannii,O.C. Schmidt,Lauraceae,tpl;tropicos, ,
Ocotea tomentella,Ocotea tomentella,,1,Accepted,Ocotea tomentella,Sandwith,Lauraceae,tpl;tropicos, ,
Ocotea tonduzii,Ocotea tonduzii,,1,Accepted,Ocotea tonduzii,Standl.,Lauraceae,tpl;tropicos, ,
Ocotea usambarensis,Ocotea usambarensis,,1,Accepted,Ocotea usambarensis,Engl.,Lauraceae,tpl;tropicos, ,
Ocotea vaccinioides,Ocotea vaccinioides,,1,Accepted,Ocotea vaccinioides,(Meisn.) Mez,Lauraceae,tpl;tropicos, ,
Ocotea valerioides,Ocotea valerioides,,1,Accepted,Ocotea valerioides,W.C. Burger,Lauraceae,tpl;tropicos, ,
Ocotea velutina,Ocotea velutina,,1,Accepted,Ocotea velutina,(Nees) Mart. ex B.D.Jacks.,Lauraceae,tpl, ,
Ocotea venenosa,Ocotea venenosa,,1,Synonym,Chlorocardium venenosum,"(Kosterm. & Pinkley) Rohwer, H.G.Richt. & van der Werff",Lauraceae,tpl, ,
Ocotea veraguensis,Ocotea veraguensis,,1,Accepted,Ocotea veraguensis,(Meisn.) Mez,Lauraceae,tpl;tropicos, ,
Ocotea villosa,Ocotea villosa,,1,Accepted,Ocotea villosa,Kosterm.,Lauraceae,tpl;tropicos, ,
Ocotea whitei,Ocotea whitei,,1,Accepted,Ocotea whitei,Woodson,Lauraceae,tpl;tropicos, ,
Ocotea wrightii,Ocotea wrightii,,1,Accepted,Ocotea wrightii,(Meisn.) Mez,Lauraceae,tpl;tropicos;usda, ,
Octoknema affinis,Octoknema affinis,,1,Accepted,Octoknema affinis,Pierre,Olacaceae,tpl, ,
Octoknema borealis,No suitable matches found.,,0,,,,,, ,
Octoknema klaineana,Octoknema klaineana,,1,Accepted,Octoknema klaineana,Pierre,Olacaceae,tpl;tropicos, ,
Octoknema orientalis,Octoknema orientalis,,1,Accepted,Octoknema orientalis,Mildbr.,Olacaceae,tpl;tropicos, ,
Octoknema sppGA1,Octoknema,,0.9,Accepted,Octoknema,,Olacaceae,tpl, ,
Octolepis casearia,Octolepis casearia,,1,Accepted,Octolepis casearia,Oliv.,Thymelaeaceae,tpl;tropicos, ,
Octolobus angustatus,Octolobus angustatus,,1,No opinion,,,,tpl;tropicos, ,
Octolobus heteromerus,Octolobus heteromerus,,1,Accepted,Octolobus heteromerus,K. Schum.,Malvaceae,tpl;tropicos, ,
Octolobus spectabilis,Octolobus spectabilis,,1,Accepted,Octolobus spectabilis,Welw.,Malvaceae,tpl, ,
Octolobus sppMtcam1,Octolobus,,0.9,Accepted,Octolobus,,Malvaceae,tpl, ,
Octomeles sumatrana,Octomeles sumatrana,,1,No opinion,,,,tpl;tropicos, ,
Oddoniodendron normandii,Oddoniodendron normandii,,1,No opinion,,,,tpl, ,
