"","binomial"
"2575","Calophyllum costatum"
"2576","Calophyllum dasypodium"
"2577","Calophyllum drouhardii"
"2578","Calophyllum dryobalanoides"
"2579","Calophyllum floribundum"
"2580","Calophyllum foetidum"
"2581","Calophyllum grandiflorum"
"2582","Calophyllum indet"
"2583","Calophyllum inophylloide"
"2584","Calophyllum inophylloide"
"2585","Calophyllum inophyllum"
"2586","Calophyllum inophyllum"
"2587","Calophyllum inophyllum"
"2588","Calophyllum inophyllum"
"2589","Calophyllum inophyllum"
"2590","Calophyllum kunstleri"
"2591","Calophyllum lanigerum"
"2592","Calophyllum leucocarpum"
"2593","Calophyllum longifolium"
"2594","Calophyllum macrocarpum"
"2595","Calophyllum macrocarpum"
"2596","Calophyllum mariae"
"2597","Calophyllum molle"
"2598","Calophyllum neo-ebudicum"
"2599","Calophyllum obliquinervium"
"2600","Calophyllum papuanum"
"2601","Calophyllum papuanum"
"2602","Calophyllum parviflorum"
"2603","Calophyllum parviflorum"
"2604","Calophyllum parviflorum"
"2605","Calophyllum parviflorum"
"2606","Calophyllum parviflorum"
"2607","Calophyllum parviflorum"
"2608","Calophyllum parvifolium"
"2609","Calophyllum polyanthum"
"2610","Calophyllum prainianum"
"2611","Calophyllum pulcherrimum"
"2612","Calophyllum pulcherrimum"
"2613","Calophyllum pulcherrimum"
"2614","Calophyllum recurvatum"
"2615","Calophyllum retusum"
"2616","Calophyllum rigidum"
"2617","Calophyllum sclerophyllum"
"2618","Calophyllum soulattri"
"2619","Calophyllum spectabile"
"2620","Calophyllum teysmannii"
"2621","Calophyllum tomentosum"
"2622","Calophyllum venulosum"
"2623","Calophyllum vitiense"
"2624","Calophyllum wallichiana"
"2625","Calophyllum waworoentii"
"2626","Calophyllum wightianum"
"2627","Calpocalyx brevibracteatus"
"2628","Calpocalyx brevibracteatus"
"2629","Calpocalyx brevibracteatus"
"2630","Calpocalyx heitzii"
"2631","Calpocalyx heitzii"
"2632","Calpocalyx heitzii"
"2633","Calpocalyx heitzii"
"2634","Calpocalyx heitzii"
"2635","Calpocalyx heitzii"
"2636","Calpocalyx heitzii"
"2637","Calpocalyx heitzii"
"2638","Calpocalyx heitzii"
"2639","Calpocalyx heitzii"
"2640","Calpocalyx heitzii"
"2641","Calpocalyx heitzii"
"2642","Calpocalyx heitzii"
"2643","Calpocalyx heitzii"
"2644","Calpocalyx heitzii"
"2645","Calpocalyx klainei"
"2646","Calpocalyx klainei"
"2647","Calycogonium squamulosum"
"2648","Calycolpus goetheanus"
"2649","Calycolpus goetheanus"
"2650","Calycophyllum acreanum"
"2651","Calycophyllum candidissimum"
"2652","Calycophyllum candidissimum"
"2653","Calycophyllum candidissimum"
"2654","Calycophyllum multiflorum"
"2655","Calycophyllum multiflorum"
"2656","Calycophyllum multiflorum"
"2657","Calycophyllum multiflorum"
"2658","Calycophyllum spruceanum"
"2659","Calycophyllum spruceanum"
"2660","Calycophyllum spruceanum"
"2661","Calycophyllum spruceanum"
"2662","Calycophyllum spruceanum"
"2663","Calycophyllum spruceanum"
"2664","Calycorectes acutatus"
"2665","Calyptranthes clusiaefolia"
"2666","Calyptranthes concinna"
"2667","Calyptranthes speciosa"
"2668","Camellia lanceolata"
"2669","Campnosperma auriculata"
"2670","Campnosperma auriculata"
"2671","Campnosperma auriculata"
"2672","Campnosperma brevipetiolata"
"2673","Campnosperma brevipetiolata"
"2674","Campnosperma brevipetiolata"
"2675","Campnosperma coriaceum"
"2676","Campnosperma coriaceum"
"2677","Campnosperma coriaceum"
"2678","Campnosperma coriaceum"
"2679","Campnosperma gummifera"
"2680","Campnosperma gummifera"
"2681","Campnosperma macrophylla"
"2682","Campnosperma minus"
"2683","Campnosperma panamensis"
"2684","Campnosperma panamensis"
"2685","Campnosperma panamensis"
"2686","Campnosperma panamensis"
"2687","Campnosperma panamensis"
"2688","Campnosperma squamatum"
"2689","Campomanesia eugenioides"
"2690","Campomanesia grandiflora"
"2691","Campomanesia maschalantha"
"2692","Campomanesia neriiflora"
"2693","Campomanesia rufa"
"2694","Campsiandra angustifolia"
"2695","Campsiandra comosa"
"2696","Camptostemon philippinense"
"2697","Camptotheca acuminata"
"2698","Camptotheca acuminata"
"2699","Cananga latifolia"
"2700","Cananga odorata"
"2701","Cananga odorata"
"2702","Cananga odorata"
"2703","Cananga odorata"
"2704","Cananga odorata"
"2705","Canarium acutifolium"
"2706","Canarium album"
"2707","Canarium album"
"2708","Canarium apertum"
"2709","Canarium apertum"
"2710","Canarium asperum"
"2711","Canarium asperum"
"2712","Canarium australasicum"
"2713","Canarium australasicum"
"2714","Canarium australasicum"
"2715","Canarium australasicum"
"2716","Canarium australasicum"
"2717","Canarium australianum"
"2718","Canarium australianum"
"2719","Canarium australianum"
"2720","Canarium balsamiferum"
"2721","Canarium bengalense"
"2722","Canarium caudatum"
"2723","Canarium copaliferum"
"2724","Canarium decumanum"
"2725","Canarium denticulatum"
"2726","Canarium denticulatum"
"2727","Canarium dichotomum"
"2728","Canarium euphyllum"
"2729","Canarium fissistipulum"
"2730","Canarium hirsutum"
"2731","Canarium indet"
"2732","Canarium indicum"
"2733","Canarium indicum"
"2734","Canarium intermedium"
"2735","Canarium karoense"
"2736","Canarium lian"
"2737","Canarium littorale"
"2738","Canarium littorale"
"2739","Canarium luzonicum"
"2740","Canarium madagascariense"
"2741","Canarium madagascariense"
"2742","Canarium madagascariense"
"2743","Canarium madagascariense"
"2744","Canarium madagascariense"
"2745","Canarium madagascariense"
"2746","Canarium madagascariense"
"2747","Canarium madagascariense"
"2748","Canarium madagascariense"
"2749","Canarium madagascariense"
"2750","Canarium madagascariense"
"2751","Canarium madagascariense"
"2752","Canarium madagascariense"
"2753","Canarium maluense"
"2754","Canarium megalanthum"
"2755","Canarium muelleri"
"2756","Canarium odontophyllum"
"2757","Canarium oleosum"
"2758","Canarium patentinervium"
"2759","Canarium patentinervium"
"2760","Canarium pilosum"
"2761","Canarium pilosum"
"2762","Canarium pimela"
"2763","Canarium pimela"
"2764","Canarium pseudo-decumanum"
"2765","Canarium pseudopatentinervium"
"2766","Canarium pseudopatentinervium"
"2767","Canarium pseudosumatranum"
"2768","Canarium quadrangulare"
"2769","Canarium rufum"
"2770","Canarium samoense"
"2771","Canarium schweinfurthii"
"2772","Canarium schweinfurthii"
"2773","Canarium schweinfurthii"
"2774","Canarium schweinfurthii"
"2775","Canarium schweinfurthii"
"2776","Canarium schweinfurthii"
"2777","Canarium schweinfurthii"
"2778","Canarium schweinfurthii"
"2779","Canarium schweinfurthii"
"2780","Canarium schweinfurthii"
"2781","Canarium schweinfurthii"
"2782","Canarium schweinfurthii"
"2783","Canarium schweinfurthii"
"2784","Canarium schweinfurthii"
"2785","Canarium schweinfurthii"
"2786","Canarium schweinfurthii"
"2787","Canarium schweinfurtii"
"2788","Canarium sikkimense"
"2789","Canarium strictum"
"2790","Canarium sumatranum"
"2791","Canarium sylvestre"
"2792","Canarium tonkinense"
"2793","Canarium trigonum"
"2794","Canarium vanikoroense"
"2795","Canarium vitiense"
"2796","Canarium vrieseanum"
"2797","Canarium vulgare"
"2798","Canella winterana"
"2799","Canthium dicoccum"
"2800","Canthium dicoccum"
"2801","Canthium dicoccum"
"2802","Canthium dicoccum"
"2803","Canthium dicoccum"
"2804","Canthium glabrum"
"2805","Canthium indet"
"2806","Canthium indet"
"2807","Canthium indet"
"2808","Canthium lactescens"
"2809","Canthium monstrosum"
"2810","Canthium rubrocostatum"
"2811","Cantleya corniculata"
"2812","Cantleya corniculata"
"2813","Cantleya corniculata"
"2814","Cantleya corniculata"
"2815","Capirona decorticans"
"2816","Capirona decorticans"
"2817","Capirona decorticans"
"2818","Capparis amplissima"
"2819","Capparis angulata"
"2820","Capparis arborea"
"2821","Capparis baducca"
"2822","Capparis indica"
"2823","Capparis maroniensis"
"2824","Capparis mitchellii"
"2825","Capparis nobilis"
"2826","Capparis osmantha"
"2827","Capparis retusa"
"2828","Capparis speciosa"
"2829","Capparis verrucosa"
"2830","Capsicodendron dinisii"
"2831","Caraipa densifolia"
"2832","Caraipa densifolia"
"2833","Caraipa densifolia"
"2834","Caraipa densifolia"
"2835","Caraipa densifolia"
"2836","Caraipa grandifolia"
"2837","Caraipa llanorum"
"2838","Caraipa punctulata"
"2839","Carallia borneensis"
"2840","Carallia brachiata"
"2841","Carallia brachiata"
"2842","Carallia brachiata"
"2843","Carallia brachiata"
"2844","Carallia brachiata"
"2845","Carallia brachiata"
"2846","Carallia brachiata"
"2847","Carallia brachiata"
"2848","Carallia brachiata"
"2849","Carallia brachiata"
"2850","Carallia brachiata"
"2851","Carallia brachiata"
"2852","Carallia brachiata"
"2853","Carallia brachiata"
"2854","Carallia euryoides"
"2855","Carallia integerrima"
"2856","Carapa grandiflora"
"2857","Carapa guianensis"
"2858","Carapa indet"
"2859","Carapa nicaraguensis"
"2860","Carapa obovata"
"2861","Carapa procera"
"2862","Carapa procera"
"2863","Carapa procera"
"2864","Carapa procera"
"2865","Carapa procera"
"2866","Carapa procera"
"2867","Carapa procera"
"2868","Carapa procera"
"2869","Carapa procera"
"2870","Carapa procera"
"2871","Carapa procera"
"2872","Carapa procera"
"2873","Carapa procera"
"2874","Carapa procera"
"2875","Carapa procera"
"2876","Carapa procera"
"2877","Carapa slateri"
"2878","Cardiopetalum calophyllum"
"2879","Cardiopetalum calophyllum"
"2880","Cardwellia sublimis"
"2881","Cardwellia sublimis"
"2882","Cardwellia sublimis"
"2883","Careya arborea"
"2884","Careya arborea"
"2885","Careya arborea"
"2886","Carica mexicana"
"2887","Carica pulchra"
"2888","Cariniana decandra"
"2889","Cariniana decandra"
"2890","Cariniana decandra"
"2891","Cariniana domestica"
"2892","Cariniana estrellensis"
"2893","Cariniana estrellensis"
"2894","Cariniana estrellensis"
"2895","Cariniana indet"
"2896","Cariniana indet"
"2897","Cariniana integrifolia"
"2898","Cariniana integrifolia"
"2899","Cariniana integrifolia"
"2900","Cariniana legalis"
"2901","Cariniana legalis"
"2902","Cariniana legalis"
"2903","Cariniana legalis"
"2904","Cariniana micrantha"
"2905","Cariniana micrantha"
"2906","Cariniana micrantha"
"2907","Cariniana micrantha"
"2908","Cariniana micrantha"
"2909","Cariniana multiflora"
"2910","Cariniana pyriformis"
"2911","Cariniana pyriformis"
"2912","Cariniana pyriformis"
"2913","Cariniana rubra"
"2914","Cariniana rubra"
"2915","Carissa indet"
"2916","Carnarvonia araliifolia"
"2917","Carphalea pubescens"
"2918","Carpinus betulus"
"2919","Carpinus betulus"
"2920","Carpinus caroliniana"
"2921","Carpinus fangiana"
"2922","Carpinus fangiana"
"2923","Carpinus lanceolata"
"2924","Carpinus londoniana"
"2925","Carpinus londoniana"
"2926","Carpodetus serratus"
"2927","Carpotroche longifolia"
"2928","Carya aquatica"
"2929","Carya cathayensis"
"2930","Carya cathayensis"
"2931","Carya cordiformis"
"2932","Carya glabra"
"2933","Carya illinoensis"
"2934","Carya laciniosa"
"2935","Carya laciniosa"
"2936","Carya myristiciformis"
"2937","Carya myristiciformis"
"2938","Carya ovata"
"2939","Carya sulcata"
"2940","Carya tomentosa"
"2941","Caryocar amygdaliferum"
"2942","Caryocar barbinerve"
"2943","Caryocar brasiliense"
"2944","Caryocar coccineum"
"2945","Caryocar coccineum"
"2946","Caryocar glabrum"
"2947","Caryocar glabrum"
"2948","Caryocar glabrum"
"2949","Caryocar glabrum"
"2950","Caryocar glabrum"
"2951","Caryocar glabrum"
"2952","Caryocar glabrum"
"2953","Caryocar gracile"
"2954","Caryocar gracile"
"2955","Caryocar gracile"
"2956","Caryocar indet"
"2957","Caryocar indet"
"2958","Caryocar microcarpum"
"2959","Caryocar microcarpum"
"2960","Caryocar microcarpum"
"2961","Caryocar nuciferum"
"2962","Caryocar nuciferum"
"2963","Caryocar pallidum"
"2964","Caryocar pallidum"
"2965","Caryocar tessmannii"
"2966","Caryocar villosum"
"2967","Caryocar villosum"
"2968","Caryocar villosum"
"2969","Caryocar villosum"
"2970","Caryocar villosum"
"2971","Caryocar villosum"
"2972","Caryodendron amazonicum"
"2973","Casearia aculeata"
"2974","Casearia arborea"
"2975","Casearia arborea"
"2976","Casearia arborea"
"2977","Casearia arborea"
"2978","Casearia arborea"
"2979","Casearia arborea"
"2980","Casearia arborea"
"2981","Casearia arborea"
"2982","Casearia arborea"
"2983","Casearia battiscombei"
"2984","Casearia battiscombei"
"2985","Casearia coriacea"
"2986","Casearia dallachii"
"2987","Casearia dallachii"
"2988","Casearia dallachii"
"2989","Casearia decandra"
"2990","Casearia decandra"
"2991","Casearia decandra"
"2992","Casearia engleri"
"2993","Casearia esculenta"
"2994","Casearia flavovirens"
"2995","Casearia gigantifolia"
"2996","Casearia grandiflora"
"2997","Casearia graveolens"
"2998","Casearia grayi"
"2999","Casearia grewiaefolia"
"3000","Casearia grewiifolia"
"3001","Casearia guianensis"
"3002","Casearia guianensis"
"3003","Casearia indet"
"3004","Casearia indet"
"3005","Casearia javitensis"
"3006","Casearia javitensis"
"3007","Casearia membranacea"
"3008","Casearia negrensis"
"3009","Casearia nitida"
"3010","Casearia pitumba"
"3011","Casearia praecox"
"3012","Casearia praecox"
"3013","Casearia sylvestris"
"3014","Casearia sylvestris"
"3015","Casearia sylvestris"
"3016","Casearia sylvestris"
"3017","Casearia tomentosa"
"3018","Casearia tremula"
"3019","Cassia abbreviata"
"3020","Cassia brewsteri"
"3021","Cassia cowanii"
"3022","Cassia fastuosa"
"3023","Cassia fastuosa"
"3024","Cassia ferruginea"
"3025","Cassia ferruginea"
"3026","Cassia fistula"
"3027","Cassia fistula"
"3028","Cassia fistula"
"3029","Cassia fistula"
"3030","Cassia fistula"
"3031","Cassia fistula"
"3032","Cassia fistuloides"
"3033","Cassia indet"
"3034","Cassia javanica"
"3035","Cassia javanica"
"3036","Cassia javanica"
"3037","Cassia marginata"
"3038","Cassia moschata"
"3039","Cassia moschata"
"3040","Cassia nodosa"
"3041","Cassia nodosa"
"3042","Cassia siamea"
"3043","Cassia siamea"
"3044","Cassia siamea"
"3045","Cassia siamea"
"3046","Cassia spectabilis"
"3047","Cassia timorensis"
"3048","Cassine aethiopica"
"3049","Cassine buchananii"
"3050","Cassine crocea"
"3051","Cassine papillosa"
"3052","Cassine schlechteriana"
"3053","Cassine transvaalensis"
"3054","Cassipourea congoensis"
"3055","Cassipourea euryoides"
"3056","Cassipourea firestoneana"
"3057","Cassipourea guianensis"
"3058","Cassipourea gummiflua"
"3059","Cassipourea malosana"
"3060","Cassipourea malosana"
"3061","Cassipourea malosana"
"3062","Cassipourea malosana"
"3063","Cassipourea verticillata"
"3064","Castanea dentata"
"3065","Castanea henryi"
"3066","Castanea henryi"
"3067","Castanea mollissima"
"3068","Castanea mollissima"
"3069","Castanea mollissima"
"3070","Castanea sativa"
"3071","Castanea sativa"
"3072","Castanea sativa"
"3073","Castanea seguinii"
"3074","Castanea seguinii"
"3075","Castanea seguinii"
"3076","Castanea seguinii"
"3077","Castanopsis acuminatissima"
"3078","Castanopsis acuminatissima"
"3079","Castanopsis argentea"
"3080","Castanopsis buruana"
"3081","Castanopsis carlesii"
"3082","Castanopsis carlesii"
"3083","Castanopsis carlesii"
"3084","Castanopsis carlesii"
"3085","Castanopsis chinensis"
"3086","Castanopsis chrysophylla"
"3087","Castanopsis curtisii"
"3088","Castanopsis delavayi"
"3089","Castanopsis delavayi"
"3090","Castanopsis echinocarpa"
"3091","Castanopsis eyrei"
"3092","Castanopsis eyrei"
"3093","Castanopsis eyrei"
"3094","Castanopsis eyrei"
"3095","Castanopsis fabri"
"3096","Castanopsis fabri"
"3097","Castanopsis fargesii"
"3098","Castanopsis fargesii"
"3099","Castanopsis fargesii"
"3100","Castanopsis fissa"
"3101","Castanopsis fissa"
"3102","Castanopsis fissa"
"3103","Castanopsis fissa"
"3104","Castanopsis fissa"
"3105","Castanopsis fordii"
"3106","Castanopsis fordii"
"3107","Castanopsis formosana"
"3108","Castanopsis hainanensis"
"3109","Castanopsis hainanensis"
"3110","Castanopsis hainanensis"
"3111","Castanopsis hullettii"
"3112","Castanopsis hystrix"
"3113","Castanopsis hystrix"
"3114","Castanopsis hystrix"
"3115","Castanopsis indica"
"3116","Castanopsis indica"
"3117","Castanopsis indica"
"3118","Castanopsis indica"
"3119","Castanopsis inermis"
"3120","Castanopsis javanica"
"3121","Castanopsis javanica"
"3122","Castanopsis kawakamii"
"3123","Castanopsis lamontii"
"3124","Castanopsis lamontii"
"3125","Castanopsis lucida"
"3126","Castanopsis malaccensis"
"3127","Castanopsis megacarpa"
"3128","Castanopsis megacarpa"
"3129","Castanopsis mottleyana"
"3130","Castanopsis mottleyana"
"3131","Castanopsis nephelioides"
"3132","Castanopsis orthacantha"
"3133","Castanopsis pachycarpa"
"3134","Castanopsis philippinensis"
"3135","Castanopsis platyacantha"
"3136","Castanopsis rhamnifolia"
"3137","Castanopsis sclerophylla"
"3138","Castanopsis sclerophylla"
"3139","Castanopsis sclerophylla"
"3140","Castanopsis scortechinii"
"3141","Castanopsis sumatrana"
"3142","Castanopsis tibetana"
"3143","Castanopsis tribuloides"
"3144","Castanopsis tribuloides"
"3145","Castanopsis tungurrut"
"3146","Castanospermum australe"
"3147","Castanospermum australe"
"3148","Castanospermum australe"
"3149","Castanospora alphandii"
"3150","Castilla elastica"
"3151","Castilla elastica"
"3152","Casuarina cristata"
"3153","Casuarina cristata"
"3154","Casuarina cristata"
"3155","Casuarina cunninghamiana"
"3156","Casuarina cunninghamiana"
"3157","Casuarina cunninghamiana"
"3158","Casuarina equisetifolia"
"3159","Casuarina equisetifolia"
"3160","Casuarina equisetifolia"
"3161","Casuarina equisetifolia"
"3162","Casuarina equisetifolia"
"3163","Casuarina equisetifolia"
"3164","Casuarina equisetifolia"
"3165","Casuarina equisetifolia"
"3166","Casuarina glauca"
"3167","Casuarina glauca"
"3168","Casuarina junghuhniana"
"3169","Casuarina nodiflora"
"3170","Casuarina oligodon"
"3171","Casuarina papuana"
"3172","Casuarina pauper"
"3173","Casuarina pauper"
"3174","Casuarina torulosa"
"3175","Catalpa bignonioides"
"3176","Catalpa bignonioides"
"3177","Catalpa bungei"
"3178","Catalpa duclouxii"
"3179","Catalpa duclouxii"
"3180","Catalpa longissima"
"3181","Catalpa longissima"
"3182","Catalpa longissima"
"3183","Catalpa speciosa"
"3184","Catha edulis"
"3185","Cathaya argyrophylla"
"3186","Cathaya argyrophylla"
"3187","Catostemma albuquerquei"
"3188","Catostemma altsonii"
"3189","Catostemma cavalcantei"
"3190","Catostemma commune"
"3191","Catostemma commune"
"3192","Catostemma commune"
"3193","Catostemma commune"
"3194","Catostemma fragrans"
"3195","Catostemma fragrans"
"3196","Catostemma fragrans"
"3197","Catostemma fragrans"
"3198","Catostemma indet"
"3199","Catostemma sclerophyllum"
"3200","Catunaregam obovata"
"3201","Catunaregam spinosa"
"3202","Cavanillesia hylogeiton"
"3203","Cavanillesia platanifolia"
"3204","Cavanillesia platanifolia"
"3205","Cavanillesia umbellata"
"3206","Cavanillesia umbellata"
"3207","Cavanillesia umbellata"
"3208","Ceanothus cuneatus"
"3209","Ceanothus oliganthus"
"3210","Cecropia concolor"
"3211","Cecropia engleriana"
"3212","Cecropia ficifolia"
"3213","Cecropia glaziovi"
